Document Order,Normalized Frequency,Raw DF,Abstract
18763,0.005,1.0000,"Certain human leukocyte antigens, by presenting conserved immunogenic epitopes for T cell recognition, may, in part, account for the observed differences in human immunodeficiency virus type 1 (HIV-1) susceptibility. To determine whether HLA polymorphism influences HIV-1 susceptibility, a longitudinal cohort of highly HIV-1-exposed female sex workers based in Nairobi, Kenya, was prospectively analyzed. Decreased HIV-1 infection risk was strongly associated with possession of a cluster of closely related HLA alleles (A2/6802 supertype; incidence rate ratio [IRR], 0.45; 95% confidence interval [CI], 0.27-0.72; P=.0003). The alleles in this supertype are known in some cases to present the same peptide epitopes for T cell recognition. In addition, resistance to HIV-1 infection was independently associated with HLA DRB1*01 (IRR, 0.22; 95% CI, 0.06-0.60; P=.0003), which suggests that anti-HIV-1 class II restricted CD4 effector mechanisms may play an important role in protecting against viral challenge. These data provide further evidence that resistance to HIV-1 infection in this cohort of sex workers is immunologically mediated."
2948,0.005,1.0000,"Recent ecological data demonstrate improving outcomes for HIV-infected people in sub-Saharan Africa. Recently, Uganda has experienced a resurgence in HIV incidence and prevalence, but trends in HIV-related deaths have not been well described. Data were collected through the Uganda AIDS Rural Treatment Outcomes (UARTO) Study, an observational longitudinal cohort of Ugandan adults initiating antiretroviral therapy (ART) between 2005 and 2013. We calculated cumulative incidence of death within one year of ART initiation, and fit Poisson models with robust variance estimators to estimate the effect enrollment period on one-year risk of death and loss to follow-up. Of 760 persons in UARTO who started ART, 30 deaths occurred within one year of ART initiation (cumulative incidence 3.9%, 95% confidence interval [CI] 2.7-5.6%). Risk of death was highest for those starting ART in 2005 (13.0%, 95% CI 6.0-24.0%), decreased in 2006-2007 to 4% (95% CI 2.0-6.0%), and did not change thereafter ( P = 0.61). These results were robust to adjustment for age, sex, CD4 cell count, viral load, asset wealth, baseline depression, and body mass index. Here, we demonstrate that one-year cumulative incidence of death was high just after free ART rollout, decreased the following year, and remained low thereafter. Once established, ART programs in President's Emergency Fund for AIDS Relief-supported countries can maintain high quality care."
7629,0.005,1.0000,"The hepatitis B virus (HBV) core antigen carries many epitopes relevant for B and T cell response that show aminoacid variation during viral infection. In a longitudinal analysis, sequential serum samples of 15 patients that suffered from chronic HBV infection were collected before, during, and after high-dose IFN-alpha treatment. The HBV preCore/Core (preC/C) sequence of the selected samples in each patient was determined and analysed for sequence variations compared to the pretreatment sample. The positions of HBV core aminoacid substitutions were assigned to immunodominant B, CD4(+) and CD8(+) cell epitopes. Seventy-five percent of all aminoacid substitutions were found within immunodominant T and B cell epitopes (12.5% were inside known HBV core mutation cluster regions) that show an increased number of clustered aminoacid substitutions during chronic HBV infection and overlap partially with the immunodominant epitopes. Only 12.5% of the detected core antigen aminoacid substitutions could not be assigned to any epitope or mutation cluster region. Stable HBV core antigen aminoacid substitutions, which were found between pretreatment sequence and the last sequence analysed during therapy, were found most frequently inside T helper cell epitopes. This longitudinal analysis of aminoacid substitutions inside the HBV core antigen in patients with chronic HBV infection shows that core aminoacid variations occur most frequently inside immunodominant HBV core epitopes, possibly due to an immuneselective pressure of the host against the virus. The data also suggest that stable HBV variants with aminoacid substitutions in immunodominant core epitopes can be selected during high-dose IFN-alpha therapy and persist after the end of treatment."
12232,0.005,1.0000,"In order to estimate hospital HIV prevalence, the economic impact of AIDS on health care and to assess the implications of HIV testing on clinical suspicion of AIDS this hospital based study was done at the government regional hospital of Kagera, Tanzania. Consecutive admissions were recruited into the study, and those consenting had a blood specimen taken, one portion of which was used to aid clinical diagnosis, while the other was tested anonymously for HIV antibodies using two ELISA systems. A short questionnaire was used to specify demographic characteristics, hospital ward of admission and diagnosis of each study subject. The overall age adjusted HIV-1 prevalence was 32.8% (N = 1422) and there was no significant difference in the age adjusted sex specific prevalence. The highest prevalence (53.3%) was found in the 25-34 years age group as well as in the gynaecological and medical wards (41.2% and 40.4%, respectively). The diagnostic category of clinical AIDS had a sensitivity of 11.3% and a specificity of 99.3%, indicating that only 11.3% of the HIV seropositives would have been HIV tested on clinical suspicion of AIDS. Similarly, the HIV-1 antibody sensitivity and specificity for tuberculosis were 5.9% and 97.9%, respectively. Patients who were HIV-1 infected were more likely to have a history of previous hospital admissions, RR = 1.34 (95% CI = 1.16-1.56), and were at an increased risk of developing tuberculosis, RR = 2.02 (95% CI = 1.50-2.70). The diagnostic categories with the highest HIV-1 infection prevalence were clinical AIDS (88.5%), herpes zoster and other HIV-1 skin manifestations combined (85.7%) and pulmonary tuberculosis (58.3%). In conclusion, the prevalence of HIV-1 infection was high among hospitalized patients in Bukoba hospital indicating that the major cause of illness leading to admission to the hospital may have been underlying HIV-1 infection. The findings also indicate that in a high HIV-1 prevalence area, testing for HIV infection on the basis of clinical suspicion of AIDS alone is not sufficient to provide rational care to the majority of HIV infected patients."
10192,0.005,1.0000,"Puerto Rico (PR) has a large and rapidly growing population of people living with HIV. However, relatively little behavioral or clinical research has been done in this population. As treatment for HIV increasingly moves into a chronic condition model, it is becoming increasingly important to understand the needs of this population so critical social and behavioral interventions can be developed, thus enabling the individual and community-level benefits of antiretroviral (ARV) treatment to be fully realized. To date, however, there has been very little research on the mental health needs of people living with HIV in PR, a fact that constrains intervention development and implementation. This paper describes data from a public sexually transmitted infection (STI) and HIV clinic study in the San Juan metropolitan area between April 2010 and December 2012 (n = 1185), roughly a third (36%) of whom are living with HIV. Descriptive statistics, chi-square, t-tests, and binary logistic regressions were used to assess associations between HIV status and a history of suicide attempt. The overall prevalence of a history of suicide attempt was 20.4%. No statistically significant relationship was found between a history of suicide attempt and being HIV positive, although people with HIV infection did evidence a higher prevalence of attempts than HIV-negative subjects (23.4% vs. 19.0%). Factors associated with having a history of suicide attempt within the overall sample included gender, current employment status, a lifetime history of drug use, and a lifetime history of sex work. Similar patterns were seen in the HIV-positive subsample. There was a nonsignificant trend toward increased risk for a post-diagnosis suicide attempt. These findings suggest that additional research on mental health risks among populations at risk for HIV in PR is needed."
7770,0.005,1.0000,"Past research suggests that as many as 50% of onward human immunodeficiency virus (HIV) transmissions occur during acute and recent HIV infection. It is clearly important to develop interventions which focus on this highly infectious stage of HIV infection to prevent further transmission in the risk networks of acutely and recently infected individuals. Project Protect tries to find recently and acutely infected individuals and prevents HIV transmission in their risk networks. Participants are recruited by community health outreach workers at community-based HIV testing sites and drug users' community venues, by coupon referrals and through referrals from AIDS clinics. When a network with acute/recent infection is identified, network members are interviewed about their risky behaviors, network information is collected, and blood is drawn for HIV testing. Participants are also educated and given prevention materials (condoms, syringes, educational materials); HIV-infected participants are referred to AIDS clinics and are assisted with access to care. Community alerts about elevated risk of HIV transmission are distributed within the risk networks of recently infected. Overall, 342 people were recruited to the project and screened for acute/recent HIV infection. Only six index cases of recent infection (2.3% of all people screened) were found through primary screening at voluntary counseling and testing (VCT) sites, but six cases of recent infection were found through contact tracing of these recently infected participants (7% of network members who came to the interview). Combining screening at VCT sites and contact tracing the number of recently infected people we located as compared to VCT screening alone. No adverse events were encountered. These first results provide evidence for the theory behind the intervention, i.e., in the risk networks of recently infected people there are other people with recent HIV infection and they can be successfully located without increasing stigma for project participants. "
4071,0.005,1.0000,"CD209 is a receptor expressed in the dendritic cells involved in recognition of oligosaccharides present in several pathogens with a relevant impact on human health. SNPs located in the promoter region have been associated with HIV-1 susceptibility, although this finding has not been replicated in other populations. The objective of this study is to evaluate the association of CD209 promoter haplotypes with risk of HIV-1 infection in a cohort of Spanish male intravenous drug users (IDU) infected with hepatitis C virus (HCV) and to characterize the phenotypic effects of the associated variants."
3459,0.005,1.0000,"Human immunodeficiency virus type 1 (HIV-1)-infected individuals who develop drug-resistant virus during antiretroviral therapy may derive benefit from continued treatment for two reasons. First, drug-resistant viruses can retain partial susceptibility to the drug combination. Second, therapy selects for drug-resistant viruses that may have reduced replication capacities relative to archived, drug-sensitive viruses. We developed a novel single-cell-level phenotypic assay that allows these two effects to be distinguished and compared quantitatively. Patient-derived gag-pol sequences were cloned into an HIV-1 reporter virus that expresses an endoplasmic reticulum-retained Env-green fluorescent protein fusion. Flow cytometric analysis of single-round infections allowed a quantitative analysis of viral replication over a 4-log dynamic range. The assay faithfully reproduced known in vivo drug interactions occurring at the level of target cells. Simultaneous analysis of single-round infections by wild-type and resistant viruses in the presence and absence of the relevant drug combination divided the benefit of continued nonsuppressive treatment into two additive components, residual virus susceptibility to the drug combination and selection for drug-resistant variants with diminished replication capacities. In some patients with drug resistance, the dominant circulating viruses retained significant susceptibility to the combination. However, in other cases, the dominant drug-resistant viruses showed no residual susceptibility to the combination but had a reduced replication capacity relative to the wild-type virus. In this case, simplification of the regimen might still allow adequate suppression of the wild-type virus. In a third pattern, the resistant viruses had no residual susceptibility to the relevant drug regimen but nevertheless had a replication capacity equivalent to that of wild-type virus. In such cases, there is no benefit to continued treatment. Thus, the ability to simultaneously analyze residual susceptibility and reduced replication capacity of drug-resistant viruses may provide a basis for rational therapeutic decisions in the setting of treatment failure."
15686,0.005,1.0000,"Epidemiological and clinical data indicate that genital ulcer disease (GUD) pathogens are associated with an increased risk of human immunodeficiency virus type 1 (HIV-1) acquisition and/or transmission. Among them, genital herpes simplex virus type 2 (HSV-2) seems to play a relevant role. Indeed, the ability of HSV-2 to induce massive infiltration at the genital level of cells which are potential targets for HIV-1 infection may represent one of the mechanisms involved in this process. Here we show that infection of human primary macrophages (MDMs) by HSV-2 results in an increase of CCR5 expression levels on cell surface and allows higher efficiency of MDMs to support entry of R5 HIV-1 strains. This finding could strengthen, at the molecular level, the evidence linking HSV-2 infection to an increased susceptibility to HIV-1 acquisition."
3957,0.005,1.0000,"Patients infected with HIV are often co-infected with other viruses. SEN virus (SENV) was isolated from a HIV positive patient with intravenous drug use and post-transfusion hepatitis. SENV strains D and H seem to be relevant for the development of post-transfusion hepatitis. We compared the prevalence of SENV strains D and H and the viral load of SENV H in HIV-infected patients with healthy blood donors. The results were correlated with clinical markers such as HIV stage, CD4 cell count, HIV-RNA positivity, HAART or the transmission mode in HIV infected individuals."
16673,0.005,1.0000,"Antiretroviral therapy is limited by the development of human immunodeficiency virus (HIV) resistance mutations. Although resistance testing is recommended during therapy failure, little is known about the optimal time points for testing or its impact on treatment. In this study, we investigated HIV polymorphisms and mutations and assessed their influence on the outcome of highly active antiretroviral therapy (HAART). We focused on viral load and CD4+ cell counts as the most important parameters for therapy response. Resistance mutations were present in 19% of all patients prior to antiretroviral treatment. Mutations causing direct antiretroviral drug resistance were observed in 10%. Analyzing therapy response, we found a significant correlation between resistance mutations and impaired CD4+ cell recovery six months after the initiation of antiretroviral treatment. Lower CD4+ cell counts were also observed in a subgroup of patients infected with a virus presenting mutations that directly lowered drug susceptibility."
15391,0.005,1.0000,"Viable tissue sections and isolated cell cultures from the human fallopian tube, uterus, cervix, and vaginal mucosa were examined for susceptibility to infection with human immunodeficiency virus type 1 (HIV-1). We examined infectivity by using the monocytotropic strain HIV-1(JR-FL) and several primary isolates of HIV-1 obtained from infected neonates. HIV-1 infection was measured by p24 production in short-term culture and by immunofluorescence detection of HIV-1 Nef and p24 proteins by laser scanning confocal microscopy. Three-color immunofluorescence was used to phenotype HIV-infected cells within tissue sections from each site. Our findings indicate that epithelial, stromal, and dendritic cells and cells with CD14+ CD4+, CD14-CD4-, and CD4+ CD14- phenotypes from the female reproductive tract are infectable with HIV-1. Of importance is the finding that tissues from the upper reproductive tract are susceptible to infection with HIV-1. Moreover, tissue samples from women in all stages of the menstrual cycle, including postmenopausal women (inactive), could be infected with HIV-1. Female reproductive tract cells required a minimum of 60 min of exposure to HIV-1 in order for infection to occur, in contrast to peripheral blood lymphocytes, which became infected after being exposed to HIV-1 for only 1 min. These findings demonstrate that HIV-1 can infect cells and tissues from different sites within the female reproductive tract and suggest that multiple cell types, including epithelial cells, may be targets for the initial infection by HIV-1."
15750,0.005,1.0000,"As antiretroviral therapy continues to scale-up in developing countries, there is concern that high levels of HIV drug resistance to antiretroviral drugs will occur. Here we describe rates of emergence of HIV-1 drug resistance and factors associated with their occurrence among adults who received antiretroviral therapy (ART) for >1 year through the Côte d'Ivoire national drug access program from 1998 to 2003. To detect genotypic drug resistance, we sequenced all 1- and 2-year specimens with detectable HIV RNA viral load. To assess factors associated with emerging drug resistance, we used log normal regression with interval censoring, including covariates in the model for self-reported drug adherence, CD4 cell count, and HIV viral load at therapy initiation, and observed changes in these measures, type of prescribed ART drugs, diagnoses of opportunistic illness, and demographic characteristics. An estimated 14.2% [95% confidence limits (CL) 11.7, 16.9] and 26.6% (95% CL 22.7, 30.8) of patients developed primary drug-resistant mutations within 1 year and 2 years after initiation of therapy, respectively. Factors associated with drug resistance included drug nonadherence, partial or lack of viral suppression, higher viral load or lower CD4 at initiation of therapy, and initiation of ART with what is now considered substandard dual combination therapy. Our results demonstrate the need to strengthen adherence and continuity in treatment programs in order to avoid interruption of ART drugs. Treatment programs should pay attention to indicators of emerging drug resistance: incomplete or lesser decreases in viral load or increases in CD4 cell counts following initiation of therapy, and the occurrence of AIDS opportunistic illnesses."
12615,0.005,1.0000,"A national survey of 925 people living with HIV/AIDS (PLWHA) in Australia conducted in the second half of 1997 showed that the proportion of HIV-positive women (61%) reporting they currently used antiretroviral treatment was significantly lower than that of men (79%). Women (37%) were also significantly less likely than men (59%) to report that they believe new treatments have brought hope and better prospects for PLWHA. Thirteen women and 63 men who completed the survey also participated in an in-depth interview which further explored the use of, and attitudes to, antiretroviral drugs for HIV/AIDS and their impact on personal relationships and work-related issues. Taken together, the survey and interview data suggest that male PLWHA have positive albeit qualified views about antiretrovirals and believe their health and future prospects have been improved by advances in treatments. In contrast, female PLWHA were sceptical about treatments and were unwilling to link their future prospects to the outcomes of antiretroviral therapy. Multivariate analysis of the correlates of attitudes to treatments revealed gender to be a significant independent predictor of more positive attitudes. These results are important considerations for health care workers in ensuring that HIV treatment services become more acceptable to HIV-positive women."
8190,0.005,1.0000,"Men who have sex with men (MSM) are at increased risk for infection with human immunodeficiency virus (HIV). In 2006, 57% of new HIV infections in the United States occurred among MSM. To estimate and monitor risk behaviors, CDC's National HIV Behavioral Surveillance system (NHBS) collects data from metropolitan statistical areas (MSAs) using an anonymous cross-sectional interview of men at venues where MSM congregate, such as bars, clubs, and social organizations. This report summarizes NHBS data from 2008, which indicated that, of 8,153 MSM interviewed and tested in the 21 MSAs participating in NHBS that year, HIV prevalence was 19%, with non-Hispanic blacks having the highest prevalence (28%), followed by Hispanics (18%), non-Hispanic whites (16%), and persons who were multiracial or of other race (17%). Of those who were infected, 44% were unaware of their infection. Men who know their current HIV infection status can be linked to appropriate medical care and prevention services. Once linked to prevention services, men can learn ways to avoid transmitting the virus to others. Young MSM (aged 18--29 years) (63%) and minority MSM (other than non-Hispanic white) (54%) were more likely to be unaware of their HIV infection. Efforts to ensure at least annual HIV testing for MSM should be strengthened, and HIV testing and prevention programs should increase their efforts to reach young and minority MSM."
1788,0.005,1.0000,"Our objective was to review systematically studies of interventions to prevent transmission of sexually transmitted infections (STIs) and human immunodeficiency virus (HIV) in heterosexual men. Of 1157 studies identified through database and hand searching, 27 met our inclusion criteria. Most interventions targeted specific groups of men (eg, those attending STI clinics) rather than general populations. Few were conducted with men alone, and most focused on behavioral and social psychological rather than morbidity outcomes. Of 8 interventions designed to reduce STI incidence (including HIV), 5 were successful, 2 were unsuccessful, and 1 had equivocal results. Of the 5 successful interventions, 1 was carried out in the workplace, 1 in the military, and 3 in STI clinics.They included on-site individual counseling and HIV testing, mass communications regarding risk reduction, and multiple-component motivation and skills education in STI clinics. More high-quality research into the effectiveness of interventions targeting heterosexual men is needed, especially methodologically sound trials to evaluate effects on morbidity."
5430,0.005,1.0000,"In the context of HIV, the initiation of effective antiretroviral therapy (ART) has been found to increase the risk of dyslipidemia in HIV-infected individuals, and dyslipidemia has been found to be a risk factor for kidney disease in the general population. Therefore, we examined changes in lipid profiles in HIV-infected men following ART initiation and the association with future kidney dysfunction. HIV-infected men from the Multicenter AIDS Cohort Study initiating ART between December 31, 1995 and September 30, 2011 with measured lipid and serum creatinine values pre-ART and post-ART were selected. The associations between changes in total cholesterol or high-density lipoprotein following ART initiation and the estimated change in glomerular filtration rate (eGFR) over time were assessed using piecewise linear mixed effects models. There were 365 HIV-infected men who contributed to the analysis. In the adjusted models, at 3 years post-ART, those with changes in total cholesterol >50 mg/dl had an average decrease in eGFR of 2.6 ml/min/1.73 m(2) per year (p<0.001) and at 5 years post-ART, the average decrease was 2.4 ml/min/1.73 m(2) per year (p=0.008). This decline contrasted with the estimates for those with changes in total cholesterol ≤ 50 mg/dl: 1.4 ml/min/1.73 m(2) decrease per year (p<0.001) and 0.1 ml/min/1.73 m(2) decrease per year (p=0.594) for the same time periods, respectively. Large decreases in high-density lipoprotein (a decline of greater than 5 mg/dl) were not associated with declines in eGFR. These results indicate that large ART-related increases in total cholesterol may be a risk factor for kidney function decline in HIV-infected men. Should these results be generalizable to the broader HIV population, monitoring cholesterol changes following the initiation of ART may be important in identifying HIV-infected persons at risk for kidney disease."
4585,0.005,1.0000,"Hyperbilirubinaemia with or without jaundice is one of the side effects of atazanavir boosted with low-dose ritonavir (ATV/rit) related to the drug plasma levels, as a result of its metabolism by UGT1A1 - uridine diphosphate-glucuronosyl transferase. Genotyping for UGT1A1*28 before initiation of antiretroviral therapy containing atazanavir may aid in identifying individuals at risk of hyperbilirubinaemia. Our objective was to estimate the prevalence of the UGTA1A1*28 polymorphism in HIV-infected individuals in Greece and to determine its potential association with hyperbilirubinaemia in patients receiving ATV/rit. The prevalence of the UGTA1A1*28 variant was estimated in 79 HIV-infected patients prior to the administration of the first-line treatment. The UGTA1A1*28 variant was detected in 46 out of 79 individuals (58.2%). Antiretroviral therapy was administered to 64/79 patients (81%). Among them, 26/64 (40.6%) received ATV/rit. Of the ATV/rit-treated patients, 14 were found to be carriers of the UGT1A1*28 variant (54%), and maximum serum bilirubin levels were significantly higher in the carrier population (4.71 vs. 2.69 mg/dL, p = 0.026). In 50% of the population, maximum levels were recorded in the first month of follow-up. Although carriage of UGT1A1 is linked with the development of hyperbilirubinaemia, the implementation of a pharmacogenomic approach in clinical practice cannot yet be recommended as a standard of care. "
4752,0.005,1.0000,"We examined risk factors associated with hepatitis C virus (HCV) infection among opioid-dependent patients enrolled into medication-assisted therapy (buprenorphine or methadone) to determine factors affecting chronic infection. Patients (N = 1039) were randomized as part of a larger, multisite clinical trial sponsored by the National Drug Abuse Treatment Clinical Trials Network assessing liver function. HCV status was first assessed with an antibody screen; if positive, then current infection was determined with an antigen screen testing for detectable virus. Patients were classified as HCV negative, HCV positive but have cleared the virus, or as having chronic HCV. Logistic regression analysis was used to examine demographic and behavioral correlates of the three groups. Thirty-four percent of patients were classified with chronic infection and 14% had evidence of prior infection with apparent clearing of the virus. Chronic infection was associated with recent injection drug use and cocaine use. Chronic HCV infection was also associated with being older and Hispanic. Age, ethnicity, and current drug use increase the likelihood of being chronically infected with HCV. Strategies targeting high risk subgroups can aid in preventing further disease escalation."
1730,0.005,1.0000,"The current pandemic of sexually transmitted human immunodeficiency virus (HIV)/acquired immunodeficiency syndrome (AIDS) has created an urgent need for a new type of microbicide, one that is both a spermicide and a virucide. In a systematic effort to identify a non-detergent-type antiviral spermicide, we have rationally designed and synthesized a series of cyclohexenyl thiourea (CHET) nonnucleoside inhibitors (NNIs) of HIV-1 reverse transcriptase (RT) with sperm-immobilizing activity (SIA). To gain further insight into the structural requirements for the optimal activity of these dual-function NNIs, we compared the effects of thiazolyl, benzothiazolyl, and pyridyl ring substitutions and functionalization with electron-donating and electron-withdrawing groups as well as the importance of thiourea and urea moieties of 15 heterocyclic ring-substituted NNIs. RT activity and p24 antigen production in HIV-infected peripheral blood mononuclear cells were used as markers of viral replication. Computer-assisted sperm analysis was used for evaluating SIA of CHET compounds. The rabbit model was used for evaluation of in vivo mucosal toxicity and contraceptive activity of the lead NNIs. Three CHET-NNIs with a bromo, chloro, or methyl substitution at the 5 position of the pyridyl ring exhibited potent anti-HIV activity at nanomolar concentrations (IC(50) = 3-5 nM) and SIA at micromolar concentrations (EC(50) = 45-96 micro M). The dual-function CHET-NNIs were potent inhibitors of drug-resistant HIV-1 strains with genotypic and phenotypic NNI resistance. Upon substitution of the sulfur atom of the thiourea moiety with an oxygen atom, the most striking difference noted was a 38-fold reduction in time required for 50% sperm immobilization (T(1/2)). A quantitative structure-activity relationship (QSAR) analysis was used in deriving regression equations between 20 physicochemical properties and SIA of NNIs. QSAR analysis showed that the T(1/2) values positively correlated with values for molecular refractivity (r = 0.88), hydrophobicity (r = 0.72), atomic polarizability (r = 0.70), and principal moment of inertia (r = 0.63) of spermicidal NNIs. A stepwise multiple regression model to describe the relationship of T(1/2) values with these four regressors provided excellent predictability (r = 0.93). Exposure of semen to thiourea/urea NNIs either alone or in combination at the time of artificial insemination led to marked or complete inhibition of pregnancy in rabbits as assessed by the number of embryo implants versus corpora lutea on Day 8 of pregnancy. Repeated intravaginal application of a gel-microemulsion with and without 0.5%, 1%, and 2% CHET-NNI or its urea analog either alone or in combination did not induce mucosal toxicity. We hypothesize that the gain of spermicidal function by CHET-NNIs is due to their metabolic oxidation to urea analogs by sperm. Three reaction pathways are discussed. The extremely rapid SIA of the urea analog as well as the broad-spectrum anti-HIV activity of spermicidal CHET-NNIs together with their lack of mucosal toxicity and the marked ability to reduce in vivo fertility is particularly useful for the clinical development of a dual-function spermicidal microbicide. The cyclohexenyl pyridyl NNIs, especially N-[2-(1-cyclohexenyl)ethyl] N'-[2-(5-bromopyridyl)]-thiourea in combination with the urea analog, show unique clinical potential as anti-HIV spermicides aimed at curbing the sexual transmission of multidrug-resistant HIV-1 while providing effective fertility control for women."
16915,0.005,1.0000,"Abnormally elevated serum beta 2-microglobulin levels have been associated with progression of human immunodeficiency virus disease. In this study we have analyzed the relationship between serum beta 2-microglobulin levels of patients at different stages of the disease and serological and immunological parameters commonly used for monitoring the infection. The investigation was performed on 150 patients and 30 controls during the period from March 1989 to March 1990. At that time, 30 patients had the acquired immunodeficiency syndrome or its related complex and 120 had persistent generalized lymphadenopathy or were asymptomatic. Thirty-nine antibody-negative subjects, belonging to a high-risk group for the acquired immunodeficiency syndrome, were used as controls. All patients had normal renal function. There was a significant relationship between increased serum beta 2-microglobulin levels and the presence of p24 antigen, a decrease in the total number of lymphocytes (less than or equal to 1500/mm3) and a decrease in CD4+ T lymphocytes (less than or equal to 200/mm3). No significant relationship between serum beta 2-microglobulin levels and CD3+ T lymphocytes was found."
4374,0.005,1.0000,"The prevalence and the characteristics of hepatitis C virus infection (HCV) in 161 HIV-positive patients were studied. HCV seroprevalence was determined by enzyme immunoassay and recombinant immunoblot assay (RIBA). Two different reverse transcriptase polymerase chain reaction (RT-PCR) methods were also used to test the HCV-seropositive samples and 50 EIA-negative sera used as controls. The RNA HCV-positive sera were genotyped by the LiPA procedure. Associations of HCV status with demographic characteristics and risk factors were assessed by chi 2 and Fisher's exact tests. The seroprevalence of HCV was 34.2% with a significant difference between blood and sexual exposure risk groups (60.6% vs. 13.6%, respectively; P < 0.0001). Thirty-six of the 55 anti-HCV-positive sera were also positive for HCV RNA, and PCR detected HCV RNA in 8 HCV-seronegative patients. Various RIBA profiles were found and all sera were positive for antibodies to the c33 protein. A proportion of sera had elevated levels of transaminase activity (37.2%), and abnormal liver function as associated with HCV infection. Forty-two samples were genotyped and five genotypes and subtypes of the HCV virus were detected. Genotype 1a was the most frequent in this cohort, although genotype 1b is generally more common in France. The majority (94.1%) of the patients with genotype 1a had a history of blood exposure, which may account for the difference."
16984,0.005,1.0000,"HIV involvement of the CNS continues to be a significant problem despite successful use of combination antiretroviral therapy (cART). Drugs of abuse can act in concert with HIV proteins to damage glia and neurons, worsening the neurotoxicity caused by HIV alone. Methamphetamine (METH) is a highly addictive psychostimulant drug, abuse of which has reached epidemic proportions and is associated with high-risk sexual behavior, increased HIV transmission, and development of drug resistance. HIV infection and METH dependence can have synergistic pathological effects, with preferential involvement of frontostriatal circuits. At the molecular level, epigenetic alterations have been reported for both HIV-1 infection and drug abuse, but the neuropathological pathways triggered by their combined effects are less known. We investigated epigenetic changes in the brain associated with HIV and METH. We analyzed postmortem frontal cortex tissue from 27 HIV seropositive individuals, 13 of which had a history of METH dependence, in comparison to 14 cases who never used METH. We detected changes in the expression of DNMT1, at mRNA and protein levels, that resulted in the increase of global DNA methylation. Genome-wide profiling of DNA methylation in a subset of cases, showed differential methylation on genes related to neurodegeneration; dopamine metabolism and transport; and oxidative phosphorylation. We provide evidence for the synergy of HIV and METH dependence on the patterns of DNA methylation on the host brain, which results in a distinctive landscape for the comorbid condition. Importantly, we identified new epigenetic targets that might aid in understanding the aggravated neurodegenerative, cognitive, motor and behavioral symptoms observed in persons living with HIV and addictions. "
5186,0.005,1.0000,"The primary objective of this study was to measure atazanavir-ritonavir and tenofovir pharmacokinetics when the drugs were used in combination in young adults with human immunodeficiency virus (HIV). HIV-infected subjects > or =18 to <25 years old receiving (> or =28 days) 300/100 mg atazanavir-ritonavir plus 300 mg tenofovir disoproxil fumarate (TDF) plus one or more other nucleoside analogs underwent intensive 24-h pharmacokinetic studies following a light meal. Peripheral blood mononuclear cells were obtained at 1, 4, and 24 h postdose for quantification of intracellular tenofovir diphosphate (TFV-DP) concentrations. Twenty-two subjects were eligible for analyses. The geometric mean (95% confidence interval [CI]) atazanavir area under the concentration-time curve from 0 to 24 h (AUC(0-24)), maximum concentration of drug in serum (C(max)), concentration at 24 h postdose (C(24)), and total apparent oral clearance (CL/F) values were 35,971 ng x hr/ml (30,853 to 41,898), 3,504 ng/ml (2,978 to 4,105), 578 ng/ml (474 to 704), and 8.3 liter/hr (7.2 to 9.7), respectively. The geometric mean (95% CI) tenofovir AUC(0-24), C(max), C(24), and CL/F values were 2,762 ng.hr/ml (2,392 to 3,041), 254 ng/ml (221 to 292), 60 ng/ml (52 to 68), and 49.2 liter/hr (43.8 to 55.3), respectively. Body weight was significantly predictive of CL/F for all three drugs. For every 10-kg increase in weight, there was a 10%, 14.8%, and 6.8% increase in the atazanavir, ritonavir, and tenofovir CL/F, respectively (P < or = 0.01). Renal function was predictive of tenofovir CL/F. For every 10 ml/min increase in creatinine clearance, there was a 4.6% increase in tenofovir CL/F (P < 0.0001). The geometric mean (95% CI) TFV-DP concentrations at 1, 4, and 24 h postdose were 96.4 (71.5 to 130), 93.3 (68 to 130), and 92.7 (70 to 123) fmol/million cells. There was an association between renal function, tenofovir AUC, and tenofovir C(max) and intracellular TFV-DP concentrations, although none of these associations reached statistical significance. In these HIV-infected young adults treated with atazanavir-ritonavir plus TDF, the atazanavir AUC was similar to those of older adults treated with the combination. Based on data for healthy volunteers, a higher tenofovir AUC may have been expected, but was not seen in these subjects. This might be due to faster tenofovir CL/F because of higher creatinine clearance in this age group. Additional studies of the exposure-response relationships of this regimen in children, adolescents, and adults would advance our knowledge of its pharmacodynamic properties."
